FLIGHT_DATE,year,quarter,month,day,AIRLINE,AIRLINE_CODE,DOT_CODE,FLIGHT_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,SCHEDULED_DEP_TIME,crs_dep_time_converted,DEP_TIME,dep_time_converted,DEP_DELAY,TAXI_OUT,WHEELS_OFF,wheels_off_converted,WHEELS_ON,wheels_on_converted,TAXI_IN,SCHEDULED_ARR_TIME,crs_arr_time_converted,ARR_TIME,arr_time_converted,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,SCHEDULED_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,cancelled_c,diverted_c
2021-02-14,2021,1,Feb,14,Southwest Airlines Co.,WN,19393,220,SMF,"Sacramento, CA",DEN,"Denver, CO",1110,11:10,1104.0,11:04,-6.0,7.0,1111.0,11:11,1409.0,14:09,5.0,1425,14:25,1414.0,14:14,-11.0,0,Not Cancelled,0,135.0,130.0,118.0,909.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-07-15,2022,3,Jul,15,American Airlines Inc.,AA,19805,2269,BOS,"Boston, MA",ORD,"Chicago, IL",1734,17:34,1924.0,19:24,110.0,26.0,1950.0,19:50,2052.0,20:52,24.0,1930,19:30,2116.0,21:16,106.0,0,Not Cancelled,0,176.0,172.0,122.0,867.0,2.0,0.0,0.0,0.0,104.0,No,No
2019-10-14,2019,4,Oct,14,Southwest Airlines Co.,WN,19393,2308,SAT,"San Antonio, TX",MDW,"Chicago, IL",715,07:15,715.0,07:15,0.0,8.0,723.0,07:23,934.0,09:34,8.0,945,09:45,942.0,09:42,-3.0,0,Not Cancelled,0,150.0,147.0,131.0,1036.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-11-01,2021,4,Nov,1,SkyWest Airlines Inc.,OO,20304,4640,IAH,"Houston, TX",CRP,"Corpus Christi, TX",1810,18:10,1804.0,18:04,-6.0,14.0,1818.0,18:18,1856.0,18:56,5.0,1924,19:24,1901.0,19:01,-23.0,0,Not Cancelled,0,74.0,57.0,38.0,201.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-09-19,2022,3,Sep,19,SkyWest Airlines Inc.,OO,20304,4175,COS,"Colorado Springs, CO",SLC,"Salt Lake City, UT",1750,17:50,1744.0,17:44,-6.0,15.0,1759.0,17:59,1920.0,19:20,5.0,1938,19:38,1925.0,19:25,-13.0,0,Not Cancelled,0,108.0,101.0,81.0,411.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-12-13,2020,4,Dec,13,Delta Air Lines Inc.,DL,19790,812,SEA,"Seattle, WA",DTW,"Detroit, MI",2259,22:59,2253.0,22:53,-6.0,11.0,2304.0,23:04,532.0,05:32,7.0,553,05:53,539.0,05:39,-14.0,0,Not Cancelled,0,234.0,226.0,208.0,1927.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-12-23,2022,4,Dec,23,Frontier Airlines Inc.,F9,20436,1163,PHL,"Philadelphia, PA",MCO,"Orlando, FL",1108,11:08,1108.0,11:08,0.0,33.0,1141.0,11:41,1357.0,13:57,14.0,1354,13:54,1411.0,14:11,17.0,0,Not Cancelled,0,166.0,183.0,136.0,861.0,0.0,0.0,17.0,0.0,0.0,No,No
2019-03-15,2019,1,Mar,15,Endeavor Air Inc.,9E,20363,3453,CVG,"Cincinnati, OH",LGA,"New York, NY",1633,16:33,2018.0,20:18,225.0,15.0,2033.0,20:33,2221.0,22:21,18.0,1829,18:29,2239.0,22:39,250.0,0,Not Cancelled,0,116.0,141.0,108.0,585.0,0.0,0.0,250.0,0.0,0.0,No,No
2019-06-16,2019,2,Jun,16,Alaska Airlines Inc.,AS,19930,89,SEA,"Seattle, WA",ANC,"Anchorage, AK",2210,22:10,2332.0,23:32,82.0,21.0,2353.0,23:53,155.0,01:55,5.0,45,00:45,200.0,02:00,75.0,0,Not Cancelled,0,215.0,208.0,182.0,1448.0,0.0,0.0,0.0,0.0,75.0,No,No
2021-10-10,2021,4,Oct,10,Southwest Airlines Co.,WN,19393,4110,MKE,"Milwaukee, WI",DCA,"Washington, DC",1255,12:55,1308.0,13:08,13.0,7.0,1315.0,13:15,1539.0,15:39,3.0,1545,15:45,1542.0,15:42,-3.0,0,Not Cancelled,0,110.0,94.0,84.0,634.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-12-21,2019,4,Dec,21,American Airlines Inc.,AA,19805,1292,LAX,"Los Angeles, CA",BNA,"Nashville, TN",2309,23:09,2322.0,23:22,13.0,14.0,2336.0,23:36,508.0,05:08,6.0,505,05:05,514.0,05:14,9.0,0,Not Cancelled,0,236.0,232.0,212.0,1797.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-07-25,2019,3,Jul,25,Endeavor Air Inc.,9E,20363,3387,MOB,"Mobile, AL",ATL,"Atlanta, GA",1446,14:46,1439.0,14:39,-7.0,21.0,1500.0,15:00,1650.0,16:50,8.0,1714,17:14,1658.0,16:58,-16.0,0,Not Cancelled,0,88.0,79.0,50.0,302.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-08-12,2020,3,Aug,12,Delta Air Lines Inc.,DL,19790,1827,OKC,"Oklahoma City, OK",ATL,"Atlanta, GA",1700,17:00,1655.0,16:55,-5.0,17.0,1712.0,17:12,2003.0,20:03,5.0,1955,19:55,2008.0,20:08,13.0,0,Not Cancelled,0,115.0,133.0,111.0,761.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-03-03,2022,1,Mar,3,PSA Airlines Inc.,OH,20397,5071,GSO,"Greensboro/High Point, NC",CLT,"Charlotte, NC",517,05:17,505.0,05:05,-12.0,21.0,526.0,05:26,546.0,05:46,8.0,610,06:10,554.0,05:54,-16.0,0,Not Cancelled,0,53.0,49.0,20.0,83.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-12-19,2021,4,Dec,19,Southwest Airlines Co.,WN,19393,3576,OKC,"Oklahoma City, OK",ATL,"Atlanta, GA",1755,17:55,1811.0,18:11,16.0,9.0,1820.0,18:20,2048.0,20:48,5.0,2055,20:55,2053.0,20:53,-2.0,0,Not Cancelled,0,120.0,102.0,88.0,761.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-24,2019,2,Apr,24,Southwest Airlines Co.,WN,19393,2100,BOS,"Boston, MA",HOU,"Houston, TX",1255,12:55,1251.0,12:51,-4.0,20.0,1311.0,13:11,1601.0,16:01,5.0,1615,16:15,1606.0,16:06,-9.0,0,Not Cancelled,0,260.0,255.0,230.0,1609.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-10-26,2022,4,Oct,26,Southwest Airlines Co.,WN,19393,173,SEA,"Seattle, WA",DEN,"Denver, CO",1125,11:25,1130.0,11:30,5.0,22.0,1152.0,11:52,1455.0,14:55,9.0,1510,15:10,1504.0,15:04,-6.0,0,Not Cancelled,0,165.0,154.0,123.0,1024.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-05-28,2023,2,May,28,American Airlines Inc.,AA,19805,1594,OKC,"Oklahoma City, OK",DFW,"Dallas/Fort Worth, TX",1837,18:37,1849.0,18:49,12.0,12.0,1901.0,19:01,1932.0,19:32,5.0,1941,19:41,1937.0,19:37,-4.0,0,Not Cancelled,0,64.0,48.0,31.0,175.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-24,2019,2,Apr,24,Delta Air Lines Inc.,DL,19790,2832,MSP,"Minneapolis, MN",ATL,"Atlanta, GA",1541,15:41,1535.0,15:35,-6.0,13.0,1548.0,15:48,1847.0,18:47,6.0,1915,19:15,1853.0,18:53,-22.0,0,Not Cancelled,0,154.0,138.0,119.0,907.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-05-06,2021,2,May,6,Allegiant Air,G4,20368,2249,AVL,"Asheville, NC",SFB,"Sanford, FL",2152,21:52,2153.0,21:53,1.0,8.0,2201.0,22:01,2310.0,23:10,9.0,2318,23:18,2319.0,23:19,1.0,0,Not Cancelled,0,86.0,86.0,69.0,465.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-02-18,2021,1,Feb,18,SkyWest Airlines Inc.,OO,20304,3018,DFW,"Dallas/Fort Worth, TX",ASE,"Aspen, CO",1739,17:39,1739.0,17:39,0.0,16.0,1755.0,17:55,1853.0,18:53,3.0,1909,19:09,1856.0,18:56,-13.0,0,Not Cancelled,0,150.0,137.0,118.0,701.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-09-30,2019,3,Sep,30,American Airlines Inc.,AA,19805,2756,JFK,"New York, NY",PHX,"Phoenix, AZ",2122,21:22,2123.0,21:23,1.0,16.0,2139.0,21:39,2322.0,23:22,5.0,2352,23:52,2327.0,23:27,-25.0,0,Not Cancelled,0,330.0,304.0,283.0,2153.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-13,2019,2,Apr,13,JetBlue Airways,B6,20409,885,JFK,"New York, NY",RDU,"Raleigh/Durham, NC",730,07:30,826.0,08:26,56.0,21.0,847.0,08:47,1001.0,10:01,3.0,924,09:24,1004.0,10:04,40.0,0,Not Cancelled,0,114.0,98.0,74.0,427.0,40.0,0.0,0.0,0.0,0.0,No,No
2022-12-20,2022,4,Dec,20,Southwest Airlines Co.,WN,19393,564,MCO,"Orlando, FL",BWI,"Baltimore, MD",910,09:10,950.0,09:50,40.0,11.0,1001.0,10:01,1141.0,11:41,5.0,1120,11:20,1146.0,11:46,26.0,0,Not Cancelled,0,130.0,116.0,100.0,787.0,19.0,0.0,0.0,0.0,7.0,No,No
2021-06-20,2021,2,Jun,20,JetBlue Airways,B6,20409,64,SEA,"Seattle, WA",JFK,"New York, NY",1332,13:32,1359.0,13:59,27.0,15.0,1414.0,14:14,2209.0,22:09,11.0,2205,22:05,2220.0,22:20,15.0,0,Not Cancelled,0,333.0,321.0,295.0,2422.0,15.0,0.0,0.0,0.0,0.0,No,No
2023-07-21,2023,3,Jul,21,PSA Airlines Inc.,OH,20397,5499,BTR,"Baton Rouge, LA",DFW,"Dallas/Fort Worth, TX",1225,12:25,1218.0,12:18,-7.0,24.0,1242.0,12:42,1340.0,13:40,20.0,1404,14:04,1400.0,14:00,-4.0,0,Not Cancelled,0,99.0,102.0,58.0,383.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-05-28,2020,2,May,28,American Airlines Inc.,AA,19805,163,DCA,"Washington, DC",LAX,"Los Angeles, CA",1736,17:36,1729.0,17:29,-7.0,21.0,1750.0,17:50,1943.0,19:43,5.0,2039,20:39,1948.0,19:48,-51.0,0,Not Cancelled,0,363.0,319.0,293.0,2311.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-08-26,2020,3,Aug,26,SkyWest Airlines Inc.,OO,20304,3725,DTW,"Detroit, MI",MCI,"Kansas City, MO",1405,14:05,1359.0,13:59,-6.0,15.0,1414.0,14:14,1442.0,14:42,7.0,1506,15:06,1449.0,14:49,-17.0,0,Not Cancelled,0,121.0,110.0,88.0,629.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-06-26,2021,2,Jun,26,Delta Air Lines Inc.,DL,19790,1689,MCO,"Orlando, FL",LAX,"Los Angeles, CA",1549,15:49,1618.0,16:18,29.0,16.0,1634.0,16:34,1805.0,18:05,6.0,1805,18:05,1811.0,18:11,6.0,0,Not Cancelled,0,316.0,293.0,271.0,2218.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-02-15,2019,1,Feb,15,United Air Lines Inc.,UA,19977,317,SFO,"San Francisco, CA",IND,"Indianapolis, IN",1140,11:40,1128.0,11:28,-12.0,41.0,1209.0,12:09,1837.0,18:37,8.0,1854,18:54,1845.0,18:45,-9.0,0,Not Cancelled,0,254.0,257.0,208.0,1943.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-08-18,2021,3,Aug,18,Southwest Airlines Co.,WN,19393,5320,MHT,"Manchester, NH",MDW,"Chicago, IL",1835,18:35,1917.0,19:17,42.0,10.0,1927.0,19:27,2028.0,20:28,29.0,2000,20:00,2057.0,20:57,57.0,0,Not Cancelled,0,145.0,160.0,121.0,838.0,0.0,0.0,15.0,0.0,42.0,No,No
2021-12-29,2021,4,Dec,29,American Airlines Inc.,AA,19805,775,MIA,"Miami, FL",ORF,"Norfolk, VA",2215,22:15,2242.0,22:42,27.0,18.0,2300.0,23:00,43.0,00:43,3.0,33,00:33,46.0,00:46,13.0,0,Not Cancelled,0,138.0,124.0,103.0,802.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-05-21,2019,2,May,21,American Airlines Inc.,AA,19805,1612,DFW,"Dallas/Fort Worth, TX",GSP,"Greer, SC",1020,10:20,1101.0,11:01,41.0,10.0,1111.0,11:11,1400.0,14:00,9.0,1338,13:38,1409.0,14:09,31.0,0,Not Cancelled,0,138.0,128.0,109.0,862.0,0.0,9.0,0.0,0.0,22.0,No,No
2021-04-13,2021,2,Apr,13,JetBlue Airways,B6,20409,917,BOS,"Boston, MA",JFK,"New York, NY",600,06:00,601.0,06:01,1.0,19.0,620.0,06:20,703.0,07:03,11.0,713,07:13,714.0,07:14,1.0,0,Not Cancelled,0,73.0,73.0,43.0,187.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-11-01,2022,4,Nov,1,Alaska Airlines Inc.,AS,19930,1078,IAD,"Washington, DC",SEA,"Seattle, WA",1855,18:55,1902.0,19:02,7.0,22.0,1924.0,19:24,2118.0,21:18,8.0,2153,21:53,2126.0,21:26,-27.0,0,Not Cancelled,0,358.0,324.0,294.0,2306.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-01-04,2021,1,Jan,4,American Airlines Inc.,AA,19805,1510,MSP,"Minneapolis, MN",ORD,"Chicago, IL",545,05:45,543.0,05:43,-2.0,36.0,619.0,06:19,721.0,07:21,19.0,733,07:33,740.0,07:40,7.0,0,Not Cancelled,0,108.0,117.0,62.0,334.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-11-30,2021,4,Nov,30,Delta Air Lines Inc.,DL,19790,927,MSP,"Minneapolis, MN",LAS,"Las Vegas, NV",2130,21:30,2126.0,21:26,-4.0,13.0,2139.0,21:39,2226.0,22:26,27.0,2257,22:57,2253.0,22:53,-4.0,0,Not Cancelled,0,207.0,207.0,167.0,1299.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-08-14,2023,3,Aug,14,Republic Airline,YX,20452,3450,EWR,"Newark, NJ",PIT,"Pittsburgh, PA",2059,20:59,2057.0,20:57,-2.0,23.0,2120.0,21:20,2221.0,22:21,5.0,2239,22:39,2226.0,22:26,-13.0,0,Not Cancelled,0,100.0,89.0,61.0,319.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-12-16,2021,4,Dec,16,United Air Lines Inc.,UA,19977,2421,IAH,"Houston, TX",LAX,"Los Angeles, CA",1008,10:08,1014.0,10:14,6.0,26.0,1040.0,10:40,1149.0,11:49,9.0,1159,11:59,1158.0,11:58,-1.0,0,Not Cancelled,0,231.0,224.0,189.0,1379.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-07-21,2023,3,Jul,21,American Airlines Inc.,AA,19805,2695,IND,"Indianapolis, IN",PHL,"Philadelphia, PA",1558,15:58,1550.0,15:50,-8.0,12.0,1602.0,16:02,1728.0,17:28,7.0,1748,17:48,1735.0,17:35,-13.0,0,Not Cancelled,0,110.0,105.0,86.0,588.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-09-18,2022,3,Sep,18,Alaska Airlines Inc.,AS,19930,60,JNU,"Juneau, AK",KTN,"Ketchikan, AK",710,07:10,657.0,06:57,-13.0,12.0,709.0,07:09,746.0,07:46,4.0,809,08:09,750.0,07:50,-19.0,0,Not Cancelled,0,59.0,53.0,37.0,234.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-09-08,2021,3,Sep,8,Endeavor Air Inc.,9E,20363,4788,DTW,"Detroit, MI",CVG,"Cincinnati, OH",1226,12:26,1224.0,12:24,-2.0,14.0,1238.0,12:38,1326.0,13:26,4.0,1335,13:35,1330.0,13:30,-5.0,0,Not Cancelled,0,69.0,66.0,48.0,229.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-03-24,2021,1,Mar,24,Frontier Airlines Inc.,F9,20436,190,DEN,"Denver, CO",AUS,"Austin, TX",1519,15:19,1519.0,15:19,0.0,14.0,1533.0,15:33,1817.0,18:17,11.0,1833,18:33,1828.0,18:28,-5.0,0,Not Cancelled,0,134.0,129.0,104.0,775.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-02-12,2022,1,Feb,12,SkyWest Airlines Inc.,OO,20304,5755,DEN,"Denver, CO",SAV,"Savannah, GA",945,09:45,955.0,09:55,10.0,46.0,1041.0,10:41,1528.0,15:28,6.0,1524,15:24,1534.0,15:34,10.0,0,Not Cancelled,0,219.0,219.0,167.0,1414.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-02-09,2019,1,Feb,9,ExpressJet Airlines LLC d/b/a aha!,EV,20366,4144,BHM,"Birmingham, AL",IAH,"Houston, TX",635,06:35,635.0,06:35,0.0,5.0,640.0,06:40,835.0,08:35,8.0,855,08:55,843.0,08:43,-12.0,0,Not Cancelled,0,140.0,128.0,115.0,562.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-10-14,2019,4,Oct,14,Delta Air Lines Inc.,DL,19790,1772,ATL,"Atlanta, GA",PHX,"Phoenix, AZ",1124,11:24,1123.0,11:23,-1.0,11.0,1134.0,11:34,1223.0,12:23,4.0,1220,12:20,1227.0,12:27,7.0,0,Not Cancelled,0,236.0,244.0,229.0,1587.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-12-04,2020,4,Dec,4,SkyWest Airlines Inc.,OO,20304,4289,CDC,"Cedar City, UT",SLC,"Salt Lake City, UT",1541,15:41,1539.0,15:39,-2.0,12.0,1551.0,15:51,1631.0,16:31,9.0,1649,16:49,1640.0,16:40,-9.0,0,Not Cancelled,0,68.0,61.0,40.0,221.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-16,2021,4,Oct,16,PSA Airlines Inc.,OH,20397,5202,PVD,"Providence, RI",DCA,"Washington, DC",603,06:03,558.0,05:58,-5.0,13.0,611.0,06:11,721.0,07:21,6.0,737,07:37,727.0,07:27,-10.0,0,Not Cancelled,0,94.0,89.0,70.0,356.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-08-10,2022,3,Aug,10,Southwest Airlines Co.,WN,19393,1953,MSY,"New Orleans, LA",MDW,"Chicago, IL",705,07:05,706.0,07:06,1.0,9.0,715.0,07:15,912.0,09:12,5.0,920,09:20,917.0,09:17,-3.0,0,Not Cancelled,0,135.0,131.0,117.0,825.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-08-12,2021,3,Aug,12,PSA Airlines Inc.,OH,20397,5384,CLT,"Charlotte, NC",VPS,"Valparaiso, FL",1710,17:10,1721.0,17:21,11.0,21.0,1742.0,17:42,1752.0,17:52,21.0,1755,17:55,1813.0,18:13,18.0,0,Not Cancelled,0,105.0,112.0,70.0,460.0,0.0,0.0,7.0,0.0,11.0,No,No
2020-03-07,2020,1,Mar,7,Delta Air Lines Inc.,DL,19790,2086,DCA,"Washington, DC",JFK,"New York, NY",600,06:00,554.0,05:54,-6.0,12.0,606.0,06:06,653.0,06:53,6.0,717,07:17,659.0,06:59,-18.0,0,Not Cancelled,0,77.0,65.0,47.0,213.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-05-06,2023,2,May,6,JetBlue Airways,B6,20409,400,MSY,"New Orleans, LA",BOS,"Boston, MA",1033,10:33,2030.0,20:30,597.0,19.0,2049.0,20:49,53.0,00:53,4.0,1501,15:01,57.0,00:57,596.0,0,Not Cancelled,0,208.0,207.0,184.0,1368.0,437.0,0.0,0.0,0.0,159.0,No,No
2021-07-23,2021,3,Jul,23,SkyWest Airlines Inc.,OO,20304,5399,LAX,"Los Angeles, CA",LAS,"Las Vegas, NV",1740,17:40,1800.0,18:00,20.0,15.0,1815.0,18:15,1901.0,19:01,6.0,1850,18:50,1907.0,19:07,17.0,0,Not Cancelled,0,70.0,67.0,46.0,236.0,0.0,0.0,0.0,0.0,17.0,No,No
2021-03-26,2021,1,Mar,26,SkyWest Airlines Inc.,OO,20304,3783,SLC,"Salt Lake City, UT",BOI,"Boise, ID",1725,17:25,1724.0,17:24,-1.0,14.0,1738.0,17:38,1822.0,18:22,2.0,1838,18:38,1824.0,18:24,-14.0,0,Not Cancelled,0,73.0,60.0,44.0,290.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-01-09,2021,1,Jan,9,SkyWest Airlines Inc.,OO,20304,3607,SJC,"San Jose, CA",LAX,"Los Angeles, CA",625,06:25,622.0,06:22,-3.0,12.0,634.0,06:34,725.0,07:25,8.0,752,07:52,733.0,07:33,-19.0,0,Not Cancelled,0,87.0,71.0,51.0,308.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-08-04,2020,3,Aug,4,Spirit Air Lines,NK,20416,300,MYR,"Myrtle Beach, SC",LGA,"New York, NY",825,08:25,823.0,08:23,-2.0,11.0,834.0,08:34,1012.0,10:12,10.0,1014,10:14,1022.0,10:22,8.0,0,Not Cancelled,0,109.0,119.0,98.0,563.0,0.0,0.0,0.0,0.0,0.0,No,No
2022-09-22,2022,3,Sep,22,Republic Airline,YX,20452,5684,BOS,"Boston, MA",ORD,"Chicago, IL",1020,10:20,1054.0,10:54,34.0,24.0,1118.0,11:18,1241.0,12:41,17.0,1159,11:59,1258.0,12:58,59.0,0,Not Cancelled,0,159.0,184.0,143.0,867.0,0.0,0.0,25.0,0.0,34.0,No,No
2019-11-26,2019,4,Nov,26,Endeavor Air Inc.,9E,20363,5262,LGA,"New York, NY",CAE,"Columbia, SC",2120,21:20,2141.0,21:41,21.0,14.0,2155.0,21:55,2331.0,23:31,6.0,2335,23:35,2337.0,23:37,2.0,0,Not Cancelled,0,135.0,116.0,96.0,617.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-01-25,2020,1,Jan,25,Southwest Airlines Co.,WN,19393,3610,SAT,"San Antonio, TX",HOU,"Houston, TX",1235,12:35,1229.0,12:29,-6.0,9.0,1238.0,12:38,1310.0,13:10,2.0,1345,13:45,1312.0,13:12,-33.0,0,Not Cancelled,0,70.0,43.0,32.0,192.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-12-01,2021,4,Dec,1,United Air Lines Inc.,UA,19977,216,AUS,"Austin, TX",IAH,"Houston, TX",1411,14:11,1404.0,14:04,-7.0,17.0,1421.0,14:21,1504.0,15:04,9.0,1518,15:18,1513.0,15:13,-5.0,0,Not Cancelled,0,67.0,69.0,43.0,140.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-03-01,2020,1,Mar,1,Delta Air Lines Inc.,DL,19790,1631,LAX,"Los Angeles, CA",DCA,"Washington, DC",810,08:10,801.0,08:01,-9.0,21.0,822.0,08:22,1538.0,15:38,3.0,1605,16:05,1541.0,15:41,-24.0,0,Not Cancelled,0,295.0,280.0,256.0,2311.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-07-13,2021,3,Jul,13,Southwest Airlines Co.,WN,19393,5257,PVD,"Providence, RI",TPA,"Tampa, FL",1055,10:55,1054.0,10:54,-1.0,9.0,1103.0,11:03,1347.0,13:47,2.0,1355,13:55,1349.0,13:49,-6.0,0,Not Cancelled,0,180.0,175.0,164.0,1136.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-12-06,2021,4,Dec,6,United Air Lines Inc.,UA,19977,2630,SFO,"San Francisco, CA",PHL,"Philadelphia, PA",2330,23:30,2321.0,23:21,-9.0,24.0,2345.0,23:45,713.0,07:13,4.0,752,07:52,717.0,07:17,-35.0,0,Not Cancelled,0,322.0,296.0,268.0,2521.0,0.0,0.0,0.0,0.0,0.0,No,No
2023-03-30,2023,1,Mar,30,United Air Lines Inc.,UA,19977,360,SFO,"San Francisco, CA",SNA,"Santa Ana, CA",1056,10:56,1046.0,10:46,-10.0,24.0,1110.0,11:10,1211.0,12:11,11.0,1235,12:35,1222.0,12:22,-13.0,0,Not Cancelled,0,99.0,96.0,61.0,372.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-08-12,2021,3,Aug,12,Horizon Air,QX,19687,2129,LAX,"Los Angeles, CA",SFO,"San Francisco, CA",1350,13:50,1347.0,13:47,-3.0,21.0,1408.0,14:08,1501.0,15:01,2.0,1518,15:18,1503.0,15:03,-15.0,0,Not Cancelled,0,88.0,76.0,53.0,337.0,0.0,0.0,0.0,0.0,0.0,No,No
2020-10-27,2020,4,Oct,27,Delta Air Lines Inc.,DL,19790,1537,MSY,"New Orleans, LA",ATL,"Atlanta, GA",1145,11:45,1141.0,11:41,-4.0,15.0,1156.0,11:56,1355.0,13:55,8.0,1410,14:10,1403.0,14:03,-7.0,0,Not Cancelled,0,85.0,82.0,59.0,425.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-12,2019,2,Apr,12,American Airlines Inc.,AA,19805,396,MSP,"Minneapolis, MN",ORD,"Chicago, IL",924,09:24,921.0,09:21,-3.0,35.0,956.0,09:56,1055.0,10:55,24.0,1059,10:59,1119.0,11:19,20.0,0,Not Cancelled,0,95.0,118.0,59.0,334.0,0.0,0.0,20.0,0.0,0.0,No,No
2022-03-01,2022,1,Mar,1,SkyWest Airlines Inc.,OO,20304,5451,SFO,"San Francisco, CA",PDX,"Portland, OR",1302,13:02,1258.0,12:58,-4.0,21.0,1319.0,13:19,1438.0,14:38,6.0,1505,15:05,1444.0,14:44,-21.0,0,Not Cancelled,0,123.0,106.0,79.0,550.0,0.0,0.0,0.0,0.0,0.0,No,No
2019-04-26,2019,2,Apr,26,Spirit Air Lines,NK,20416,128,LAX,"Los Angeles, CA",BWI,"Baltimore, MD",2159,21:59,2158.0,21:58,-1.0,17.0,2215.0,22:15,539.0,05:39,8.0,601,06:01,547.0,05:47,-14.0,0,Not Cancelled,0,302.0,289.0,264.0,2329.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-10-24,2021,4,Oct,24,Endeavor Air Inc.,9E,20363,4999,MSP,"Minneapolis, MN",GFK,"Grand Forks, ND",900,09:00,856.0,08:56,-4.0,11.0,907.0,09:07,956.0,09:56,3.0,1014,10:14,959.0,09:59,-15.0,0,Not Cancelled,0,74.0,63.0,49.0,284.0,0.0,0.0,0.0,0.0,0.0,No,No
2021-04-28,2021,2,Apr,28,Envoy Air,MQ,20398,4209,SPS,"Wichita Falls, TX",DFW,"Dallas/Fort Worth, TX",1024,10:24,1048.0,10:48,24.0,19.0,1107.0,11:07,1219.0,12:19,11.0,1127,11:27,1230.0,12:30,63.0,0,Not Cancelled,0,63.0,102.0,72.0,113.0,0.0,0.0,39.0,0.0,24.0,No,No
2019-02-26,2019,1,Feb,26,Southwest Airlines Co.,WN,19393,344,ATL,"Atlanta, GA",MSP,"Minneapolis, MN",1620,16:20,1700.0,17:00,40.0,13.0,1713.0,17:13,1839.0,18:39,4.0,1805,18:05,1843.0,18:43,38.0,0,Not Cancelled,0,165.0,163.0,146.0,907.0,0.0,0.0,0.0,0.0,38.0,No,No
2022-02-07,2022,1,Feb,7,Horizon Air,QX,19687,2396,PDX,"Portland, OR",GEG,"Spokane, WA",2100,21:00,2107.0,21:07,7.0,8.0,2115.0,21:15,2207.0,22:07,5.0,2208,22:08,2212.0,22:12,4.0,0,Not Cancelled,0,68.0,65.0,52.0,279.0,0.0,0.0,0.0,0.0,0.0,No,No
